age,samp_no,chain_no,ar,N
0,155001,4,0.14696485623003194,313
0,155001,5,0.15335463258785942,313
0,160001,1,0.1501597444089457,313
0,160001,2,0.13738019169329074,313
0,160001,3,0.11182108626198083,313
0,160001,4,0.13738019169329074,313
0,160001,5,0.14057507987220447,313
0,165001,1,0.14696485623003194,313
0,165001,2,0.16293929712460065,313
0,165001,3,0.12460063897763578,313
0,165001,4,0.12460063897763578,313
0,165001,5,0.11182108626198083,313
0,170001,1,0.11182108626198083,313
0,170001,2,0.13099041533546327,313
0,170001,3,0.1501597444089457,313
0,170001,4,0.14057507987220447,313
0,170001,5,0.13099041533546327,313
0,175001,1,0.14696485623003194,313
0,175001,2,0.14057507987220447,313
0,175001,3,0.134185303514377,313
0,175001,4,0.13738019169329074,313
0,175001,5,0.13738019169329074,313
0,180001,1,0.12460063897763578,313
0,180001,2,0.13738019169329074,313
0,180001,3,0.13099041533546327,313
0,180001,4,0.12779552715654952,313
0,180001,5,0.134185303514377,313
0,185001,1,0.12460063897763578,313
0,185001,2,0.14057507987220447,313
0,185001,3,0.134185303514377,313
0,185001,4,0.11501597444089456,313
0,185001,5,0.1597444089456869,313
0,190001,1,0.1501597444089457,313
0,190001,2,0.1182108626198083,313
0,190001,3,0.14057507987220447,313
0,190001,4,0.13738019169329074,313
0,190001,5,0.12460063897763578,313
0,195001,1,0.12460063897763578,313
0,195001,2,0.1182108626198083,313
0,195001,3,0.134185303514377,313
0,195001,4,0.13099041533546327,313
0,195001,5,0.1501597444089457,313
0,200001,1,0.10862619808306709,313
0,200001,2,0.14696485623003194,313
0,200001,3,0.12140575079872204,313
0,200001,4,0.13099041533546327,313
0,200001,5,0.15654952076677317,313
0,205001,1,0.1597444089456869,313
0,205001,2,0.13099041533546327,313
0,205001,3,0.1501597444089457,313
0,205001,4,0.17252396166134185,313
0,205001,5,0.11501597444089456,313
0,210001,1,0.12460063897763578,313
0,210001,2,0.1597444089456869,313
0,210001,3,0.13099041533546327,313
0,210001,4,0.17252396166134185,313
0,210001,5,0.1182108626198083,313
0,215001,1,0.14057507987220447,313
0,215001,2,0.13099041533546327,313
0,215001,3,0.134185303514377,313
0,215001,4,0.12140575079872204,313
0,215001,5,0.15654952076677317,313
0,220001,1,0.12779552715654952,313
0,220001,2,0.14057507987220447,313
0,220001,3,0.13099041533546327,313
0,220001,4,0.1501597444089457,313
0,220001,5,0.13738019169329074,313
0,225001,1,0.12140575079872204,313
0,225001,2,0.12140575079872204,313
0,225001,3,0.12779552715654952,313
0,225001,4,0.10543130990415335,313
0,225001,5,0.10543130990415335,313
0,230001,1,0.15654952076677317,313
0,230001,2,0.12779552715654952,313
0,230001,3,0.13738019169329074,313
0,230001,4,0.14376996805111822,313
0,230001,5,0.13099041533546327,313
0,235001,1,0.13099041533546327,313
0,235001,2,0.1597444089456869,313
0,235001,3,0.10543130990415335,313
0,235001,4,0.134185303514377,313
0,235001,5,0.17891373801916932,313
0,240001,1,0.14696485623003194,313
0,240001,2,0.14057507987220447,313
0,240001,3,0.15335463258785942,313
0,240001,4,0.10543130990415335,313
0,240001,5,0.1182108626198083,313
0,245001,1,0.15335463258785942,313
0,245001,2,0.14376996805111822,313
0,245001,3,0.1501597444089457,313
0,245001,4,0.12460063897763578,313
0,245001,5,0.12460063897763578,313
0,250001,1,0.12779552715654952,313
0,250001,2,0.13738019169329074,313
0,250001,3,0.12460063897763578,313
0,250001,4,0.11501597444089456,313
0,250001,5,0.16293929712460065,313
0,255001,1,0.13099041533546327,313
0,255001,2,0.17252396166134185,313
0,255001,3,0.12460063897763578,313
0,255001,4,0.11501597444089456,313
0,255001,5,0.13099041533546327,313
0,260001,1,0.10223642172523961,313
0,260001,2,0.11501597444089456,313
0,260001,3,0.15654952076677317,313
0,260001,4,0.12779552715654952,313
0,260001,5,0.14057507987220447,313
0,265001,1,0.134185303514377,313
0,265001,2,0.1597444089456869,313
0,265001,3,0.134185303514377,313
0,265001,4,0.12460063897763578,313
0,265001,5,0.14057507987220447,313
0,270001,1,0.16613418530351437,313
0,270001,2,0.16932907348242812,313
0,270001,3,0.11182108626198083,313
0,270001,4,0.14057507987220447,313
0,270001,5,0.12460063897763578,313
0,275001,1,0.12140575079872204,313
0,275001,2,0.0926517571884984,313
0,275001,3,0.134185303514377,313
0,275001,4,0.13099041533546327,313
0,275001,5,0.14376996805111822,313
0,280001,1,0.09904153354632587,313
0,280001,2,0.1501597444089457,313
0,280001,3,0.14057507987220447,313
0,280001,4,0.134185303514377,313
0,280001,5,0.16613418530351437,313
0,285001,1,0.11182108626198083,313
0,285001,2,0.10862619808306709,313
0,285001,3,0.14057507987220447,313
0,285001,4,0.13099041533546327,313
0,285001,5,0.12460063897763578,313
0,290001,1,0.134185303514377,313
0,290001,2,0.14057507987220447,313
0,290001,3,0.134185303514377,313
0,290001,4,0.1182108626198083,313
0,290001,5,0.134185303514377,313
0,295001,1,0.12779552715654952,313
0,295001,2,0.16932907348242812,313
0,295001,3,0.13738019169329074,313
0,295001,4,0.134185303514377,313
0,295001,5,0.16932907348242812,313
0,300001,1,0.14057507987220447,313
0,300001,2,0.13738019169329074,313
0,300001,3,0.1182108626198083,313
0,300001,4,0.14696485623003194,313
0,300001,5,0.14696485623003194,313
0,305001,1,0.12779552715654952,313
0,305001,2,0.134185303514377,313
0,305001,3,0.13099041533546327,313
0,305001,4,0.12779552715654952,313
0,305001,5,0.15335463258785942,313
0,310001,1,0.13738019169329074,313
0,310001,2,0.13738019169329074,313
0,310001,3,0.134185303514377,313
0,310001,4,0.13099041533546327,313
0,310001,5,0.14057507987220447,313
0,315001,1,0.17891373801916932,313
0,315001,2,0.1757188498402556,313
0,315001,3,0.14696485623003194,313
0,315001,4,0.1182108626198083,313
0,315001,5,0.13099041533546327,313
0,320001,1,0.134185303514377,313
0,320001,2,0.14696485623003194,313
0,320001,3,0.14696485623003194,313
0,320001,4,0.16613418530351437,313
0,320001,5,0.14057507987220447,313
0,325001,1,0.12460063897763578,313
0,325001,2,0.14376996805111822,313
0,325001,3,0.11182108626198083,313
0,325001,4,0.1182108626198083,313
0,325001,5,0.134185303514377,313
0,330001,1,0.14057507987220447,313
0,330001,2,0.134185303514377,313
0,330001,3,0.1182108626198083,313
0,330001,4,0.13099041533546327,313
0,330001,5,0.14376996805111822,313
0,335001,1,0.11501597444089456,313
0,335001,2,0.12779552715654952,313
0,335001,3,0.134185303514377,313
0,335001,4,0.14057507987220447,313
0,335001,5,0.14696485623003194,313
0,340001,1,0.12460063897763578,313
0,340001,2,0.14057507987220447,313
0,340001,3,0.11501597444089456,313
0,340001,4,0.13099041533546327,313
0,340001,5,0.12460063897763578,313
0,345001,1,0.13738019169329074,313
0,345001,2,0.13099041533546327,313
0,345001,3,0.14376996805111822,313
0,345001,4,0.12140575079872204,313
0,345001,5,0.15335463258785942,313
0,350001,1,0.15654952076677317,313
0,350001,2,0.134185303514377,313
0,350001,3,0.14696485623003194,313
0,350001,4,0.15654952076677317,313
0,350001,5,0.10862619808306709,313
0,355001,1,0.14696485623003194,313
0,355001,2,0.1501597444089457,313
0,355001,3,0.14376996805111822,313
0,355001,4,0.1597444089456869,313
0,355001,5,0.14696485623003194,313
0,360001,1,0.13099041533546327,313
0,360001,2,0.13738019169329074,313
0,360001,3,0.12460063897763578,313
0,360001,4,0.13738019169329074,313
0,360001,5,0.12460063897763578,313
0,365001,1,0.11182108626198083,313
0,365001,2,0.13099041533546327,313
0,365001,3,0.12460063897763578,313
0,365001,4,0.13099041533546327,313
0,365001,5,0.13738019169329074,313
0,370001,1,0.1501597444089457,313
0,370001,2,0.13738019169329074,313
0,370001,3,0.14696485623003194,313
0,370001,4,0.13738019169329074,313
0,370001,5,0.12779552715654952,313
0,375001,1,0.12140575079872204,313
0,375001,2,0.13738019169329074,313
0,375001,3,0.12460063897763578,313
0,375001,4,0.14057507987220447,313
0,375001,5,0.1597444089456869,313
0,380001,1,0.134185303514377,313
0,380001,2,0.14057507987220447,313
0,380001,3,0.13099041533546327,313
0,380001,4,0.10862619808306709,313
0,380001,5,0.12460063897763578,313
0,385001,1,0.14696485623003194,313
0,385001,2,0.15654952076677317,313
0,385001,3,0.134185303514377,313
0,385001,4,0.13099041533546327,313
0,385001,5,0.12779552715654952,313
0,390001,1,0.12460063897763578,313
0,390001,2,0.12779552715654952,313
0,390001,3,0.12460063897763578,313
0,390001,4,0.134185303514377,313
0,390001,5,0.14696485623003194,313
0,395001,1,0.12460063897763578,313
0,395001,2,0.11501597444089456,313
0,395001,3,0.14696485623003194,313
0,395001,4,0.15654952076677317,313
0,395001,5,0.13099041533546327,313
0,400001,1,0.11182108626198083,313
0,400001,2,0.1182108626198083,313
0,400001,3,0.15654952076677317,313
0,400001,4,0.13738019169329074,313
0,400001,5,0.12140575079872204,313
0,405001,1,0.13099041533546327,313
0,405001,2,0.134185303514377,313
0,405001,3,0.13738019169329074,313
0,405001,4,0.15654952076677317,313
0,405001,5,0.1182108626198083,313
0,410001,1,0.11182108626198083,313
0,410001,2,0.13099041533546327,313
0,410001,3,0.11182108626198083,313
0,410001,4,0.15335463258785942,313
0,410001,5,0.14376996805111822,313
0,415001,1,0.1501597444089457,313
0,415001,2,0.10862619808306709,313
0,415001,3,0.16613418530351437,313
0,415001,4,0.12460063897763578,313
0,415001,5,0.13099041533546327,313
0,420001,1,0.1597444089456869,313
0,420001,2,0.14696485623003194,313
0,420001,3,0.13099041533546327,313
0,420001,4,0.11182108626198083,313
0,420001,5,0.13738019169329074,313
0,425001,1,0.13738019169329074,313
0,425001,2,0.13738019169329074,313
0,425001,3,0.15654952076677317,313
0,425001,4,0.1501597444089457,313
0,425001,5,0.14057507987220447,313
0,430001,1,0.14057507987220447,313
0,430001,2,0.14696485623003194,313
0,430001,3,0.16293929712460065,313
0,430001,4,0.14696485623003194,313
0,430001,5,0.12140575079872204,313
0,435001,1,0.13099041533546327,313
0,435001,2,0.19488817891373802,313
0,435001,3,0.134185303514377,313
0,435001,4,0.14057507987220447,313
0,435001,5,0.134185303514377,313
0,440001,1,0.12140575079872204,313
0,440001,2,0.12140575079872204,313
0,440001,3,0.14057507987220447,313
0,440001,4,0.134185303514377,313
0,440001,5,0.13738019169329074,313
0,445001,1,0.12460063897763578,313
0,445001,2,0.134185303514377,313
0,445001,3,0.10862619808306709,313
0,445001,4,0.14696485623003194,313
0,445001,5,0.14376996805111822,313
0,450001,1,0.12460063897763578,313
0,450001,2,0.15654952076677317,313
0,450001,3,0.1182108626198083,313
0,450001,4,0.11501597444089456,313
0,450001,5,0.10223642172523961,313
0,455001,1,0.14376996805111822,313
0,455001,2,0.12460063897763578,313
0,455001,3,0.11182108626198083,313
0,455001,4,0.1597444089456869,313
0,455001,5,0.10223642172523961,313
0,460001,1,0.14057507987220447,313
0,460001,2,0.12779552715654952,313
0,460001,3,0.12140575079872204,313
0,460001,4,0.14057507987220447,313
0,460001,5,0.12140575079872204,313
0,465001,1,0.12779552715654952,313
0,465001,2,0.15654952076677317,313
0,465001,3,0.11182108626198083,313
0,465001,4,0.13738019169329074,313
0,465001,5,0.1597444089456869,313
0,470001,1,0.15335463258785942,313
0,470001,2,0.16932907348242812,313
0,470001,3,0.14696485623003194,313
0,470001,4,0.14057507987220447,313
0,470001,5,0.1501597444089457,313
0,475001,1,0.15654952076677317,313
0,475001,2,0.134185303514377,313
0,475001,3,0.13099041533546327,313
0,475001,4,0.134185303514377,313
0,475001,5,0.15335463258785942,313
0,480001,1,0.16932907348242812,313
0,480001,2,0.10543130990415335,313
0,480001,3,0.11501597444089456,313
0,480001,4,0.14057507987220447,313
0,480001,5,0.12140575079872204,313
0,485001,1,0.11501597444089456,313
0,485001,2,0.1182108626198083,313
0,485001,3,0.14696485623003194,313
0,485001,4,0.17891373801916932,313
0,485001,5,0.12779552715654952,313
0,490001,1,0.14376996805111822,313
0,490001,2,0.12140575079872204,313
0,490001,3,0.10543130990415335,313
0,490001,4,0.10862619808306709,313
0,490001,5,0.14376996805111822,313
0,495001,1,0.14696485623003194,313
0,495001,2,0.134185303514377,313
0,495001,3,0.14696485623003194,313
0,495001,4,0.1501597444089457,313
0,495001,5,0.1757188498402556,313
0,500001,1,0.12460063897763578,313
0,500001,2,0.12460063897763578,313
0,500001,3,0.134185303514377,313
0,500001,4,0.1501597444089457,313
0,500001,5,0.1597444089456869,313
0,505001,1,0.13738019169329074,313
0,505001,2,0.16293929712460065,313
0,505001,3,0.1597444089456869,313
0,505001,4,0.11501597444089456,313
0,505001,5,0.12779552715654952,313
0,510001,1,0.1182108626198083,313
0,510001,2,0.14696485623003194,313
0,510001,3,0.1501597444089457,313
0,510001,4,0.134185303514377,313
0,510001,5,0.15654952076677317,313
0,515001,1,0.13099041533546327,313
0,515001,2,0.13738019169329074,313
0,515001,3,0.12140575079872204,313
0,515001,4,0.11501597444089456,313
0,515001,5,0.14696485623003194,313
0,520001,1,0.134185303514377,313
0,520001,2,0.1597444089456869,313
0,520001,3,0.12779552715654952,313
0,520001,4,0.13738019169329074,313
0,520001,5,0.134185303514377,313
0,525001,1,0.16613418530351437,313
0,525001,2,0.12140575079872204,313
0,525001,3,0.12779552715654952,313
0,525001,4,0.15335463258785942,313
0,525001,5,0.14057507987220447,313
0,530001,1,0.12779552715654952,313
0,530001,2,0.13738019169329074,313
0,530001,3,0.14376996805111822,313
0,530001,4,0.14057507987220447,313
0,530001,5,0.12140575079872204,313
0,535001,1,0.14376996805111822,313
0,535001,2,0.14376996805111822,313
0,535001,3,0.12779552715654952,313
0,535001,4,0.12460063897763578,313
0,535001,5,0.12140575079872204,313
0,540001,1,0.14376996805111822,313
0,540001,2,0.1501597444089457,313
0,540001,3,0.14376996805111822,313
0,540001,4,0.10862619808306709,313
0,540001,5,0.15335463258785942,313
0,545001,1,0.12140575079872204,313
0,545001,2,0.1597444089456869,313
0,545001,3,0.12779552715654952,313
0,545001,4,0.1182108626198083,313
0,545001,5,0.134185303514377,313
0,550001,1,0.15654952076677317,313
0,550001,2,0.134185303514377,313
0,550001,3,0.1501597444089457,313
0,550001,4,0.14057507987220447,313
0,550001,5,0.1501597444089457,313
0,555001,1,0.14696485623003194,313
0,555001,2,0.13099041533546327,313
0,555001,3,0.134185303514377,313
0,555001,4,0.11182108626198083,313
0,555001,5,0.1501597444089457,313
0,560001,1,0.13738019169329074,313
0,560001,2,0.14376996805111822,313
0,560001,3,0.1182108626198083,313
0,560001,4,0.13099041533546327,313
0,560001,5,0.1501597444089457,313
0,565001,1,0.11501597444089456,313
0,565001,2,0.12779552715654952,313
0,565001,3,0.15335463258785942,313
0,565001,4,0.15335463258785942,313
0,565001,5,0.14376996805111822,313
0,570001,1,0.15335463258785942,313
0,570001,2,0.14376996805111822,313
0,570001,3,0.14057507987220447,313
0,570001,4,0.14376996805111822,313
0,570001,5,0.11182108626198083,313
0,575001,1,0.12460063897763578,313
0,575001,2,0.14376996805111822,313
0,575001,3,0.12140575079872204,313
0,575001,4,0.13099041533546327,313
0,575001,5,0.14696485623003194,313
0,580001,1,0.11501597444089456,313
0,580001,2,0.14696485623003194,313
0,580001,3,0.14057507987220447,313
0,580001,4,0.13738019169329074,313
0,580001,5,0.16293929712460065,313
0,585001,1,0.14696485623003194,313
0,585001,2,0.16932907348242812,313
0,585001,3,0.1182108626198083,313
0,585001,4,0.14696485623003194,313
0,585001,5,0.10862619808306709,313
0,590001,1,0.16293929712460065,313
0,590001,2,0.1182108626198083,313
0,590001,3,0.12140575079872204,313
0,590001,4,0.14376996805111822,313
0,590001,5,0.1182108626198083,313
0,595001,1,0.12779552715654952,313
0,595001,2,0.134185303514377,313
0,595001,3,0.14376996805111822,313
0,595001,4,0.12779552715654952,313
0,595001,5,0.14057507987220447,313
0,600001,1,0.14376996805111822,313
0,600001,2,0.1182108626198083,313
0,600001,3,0.13738019169329074,313
0,600001,4,0.14057507987220447,313
0,600001,5,0.16932907348242812,313
0,605001,1,0.09584664536741214,313
0,605001,2,0.12779552715654952,313
0,605001,3,0.14376996805111822,313
0,605001,4,0.13738019169329074,313
0,605001,5,0.13738019169329074,313
0,610001,1,0.134185303514377,313
0,610001,2,0.12140575079872204,313
0,610001,3,0.134185303514377,313
0,610001,4,0.12779552715654952,313
0,610001,5,0.13738019169329074,313
0,615001,1,0.12460063897763578,313
0,615001,2,0.13738019169329074,313
0,615001,3,0.12779552715654952,313
0,615001,4,0.18210862619808307,313
0,615001,5,0.13738019169329074,313
0,620001,1,0.14376996805111822,313
0,620001,2,0.12460063897763578,313
0,620001,3,0.134185303514377,313
0,620001,4,0.134185303514377,313
0,620001,5,0.11501597444089456,313
0,625001,1,0.14057507987220447,313
0,625001,2,0.14057507987220447,313
0,625001,3,0.16932907348242812,313
0,625001,4,0.14057507987220447,313
0,625001,5,0.14696485623003194,313
0,630001,1,0.13099041533546327,313
0,630001,2,0.1501597444089457,313
0,630001,3,0.13738019169329074,313
0,630001,4,0.13099041533546327,313
0,630001,5,0.11182108626198083,313
0,635001,1,0.14376996805111822,313
0,635001,2,0.1501597444089457,313
0,635001,3,0.14376996805111822,313
0,635001,4,0.13099041533546327,313
0,635001,5,0.13738019169329074,313
0,640001,1,0.14696485623003194,313
0,640001,2,0.12460063897763578,313
0,640001,3,0.13099041533546327,313
0,640001,4,0.11182108626198083,313
0,640001,5,0.13738019169329074,313
0,645001,1,0.1501597444089457,313
0,645001,2,0.11501597444089456,313
0,645001,3,0.134185303514377,313
0,645001,4,0.14057507987220447,313
0,645001,5,0.1597444089456869,313
0,650001,1,0.12140575079872204,313
0,650001,2,0.1757188498402556,313
0,650001,3,0.16613418530351437,313
0,650001,4,0.13738019169329074,313
0,650001,5,0.11182108626198083,313
0,655001,1,0.1501597444089457,313
0,655001,2,0.10543130990415335,313
0,655001,3,0.14376996805111822,313
0,655001,4,0.134185303514377,313
0,655001,5,0.14376996805111822,313
0,660001,1,0.09904153354632587,313
0,660001,2,0.13099041533546327,313
0,660001,3,0.14696485623003194,313
0,660001,4,0.14057507987220447,313
0,660001,5,0.12460063897763578,313
0,665001,1,0.1501597444089457,313
0,665001,2,0.13099041533546327,313
0,665001,3,0.15654952076677317,313
0,665001,4,0.14696485623003194,313
0,665001,5,0.134185303514377,313
0,670001,1,0.11182108626198083,313
0,670001,2,0.14057507987220447,313
0,670001,3,0.14057507987220447,313
0,670001,4,0.14057507987220447,313
0,670001,5,0.12779552715654952,313
0,675001,1,0.14376996805111822,313
0,675001,2,0.12779552715654952,313
0,675001,3,0.14696485623003194,313
0,675001,4,0.11182108626198083,313
0,675001,5,0.14696485623003194,313
0,680001,1,0.12460063897763578,313
0,680001,2,0.13738019169329074,313
0,680001,3,0.1597444089456869,313
0,680001,4,0.12779552715654952,313
0,680001,5,0.14057507987220447,313
0,685001,1,0.12140575079872204,313
0,685001,2,0.13099041533546327,313
0,685001,3,0.134185303514377,313
0,685001,4,0.10543130990415335,313
0,685001,5,0.1182108626198083,313
0,690001,1,0.10543130990415335,313
0,690001,2,0.12779552715654952,313
0,690001,3,0.11501597444089456,313
0,690001,4,0.12140575079872204,313
0,690001,5,0.15654952076677317,313
0,695001,1,0.14696485623003194,313
0,695001,2,0.11182108626198083,313
0,695001,3,0.11501597444089456,313
0,695001,4,0.16613418530351437,313
0,695001,5,0.14057507987220447,313
0,700001,1,0.134185303514377,313
0,700001,2,0.13738019169329074,313
0,700001,3,0.14696485623003194,313
0,700001,4,0.1182108626198083,313
0,700001,5,0.134185303514377,313
0,705001,1,0.12779552715654952,313
0,705001,2,0.14057507987220447,313
0,705001,3,0.134185303514377,313
0,705001,4,0.1501597444089457,313
0,705001,5,0.11182108626198083,313
0,710001,1,0.13738019169329074,313
0,710001,2,0.134185303514377,313
0,710001,3,0.14696485623003194,313
0,710001,4,0.13738019169329074,313
0,710001,5,0.1501597444089457,313
0,715001,1,0.14057507987220447,313
0,715001,2,0.11182108626198083,313
0,715001,3,0.10543130990415335,313
0,715001,4,0.14057507987220447,313
0,715001,5,0.14057507987220447,313
0,720001,1,0.11182108626198083,313
0,720001,2,0.14057507987220447,313
0,720001,3,0.15654952076677317,313
0,720001,4,0.1501597444089457,313
0,720001,5,0.13099041533546327,313
0,725001,1,0.1182108626198083,313
0,725001,2,0.13099041533546327,313
0,725001,3,0.12460063897763578,313
0,725001,4,0.14376996805111822,313
0,725001,5,0.14696485623003194,313
0,730001,1,0.09584664536741214,313
0,730001,2,0.1182108626198083,313
0,730001,3,0.14696485623003194,313
0,730001,4,0.14057507987220447,313
0,730001,5,0.19488817891373802,313
0,735001,1,0.1501597444089457,313
0,735001,2,0.12140575079872204,313
0,735001,3,0.12779552715654952,313
0,735001,4,0.134185303514377,313
0,735001,5,0.134185303514377,313
0,740001,1,0.14057507987220447,313
0,740001,2,0.16613418530351437,313
0,740001,3,0.11501597444089456,313
0,740001,4,0.14696485623003194,313
0,740001,5,0.14696485623003194,313
0,745001,1,0.12460063897763578,313
0,745001,2,0.14696485623003194,313
0,745001,3,0.13738019169329074,313
0,745001,4,0.1182108626198083,313
0,745001,5,0.13738019169329074,313
0,750001,1,0.14057507987220447,313
0,750001,2,0.12140575079872204,313
0,750001,3,0.16932907348242812,313
0,750001,4,0.14376996805111822,313
0,750001,5,0.16613418530351437,313
0,755001,1,0.11501597444089456,313
0,755001,2,0.10862619808306709,313
0,755001,3,0.15654952076677317,313
0,755001,4,0.14376996805111822,313
0,755001,5,0.14696485623003194,313
0,760001,1,0.12140575079872204,313
0,760001,2,0.14057507987220447,313
0,760001,3,0.13738019169329074,313
0,760001,4,0.1501597444089457,313
0,760001,5,0.14696485623003194,313
0,765001,1,0.13099041533546327,313
0,765001,2,0.12779552715654952,313
0,765001,3,0.13738019169329074,313
0,765001,4,0.17891373801916932,313
0,765001,5,0.14057507987220447,313
0,770001,1,0.15654952076677317,313
0,770001,2,0.14696485623003194,313
0,770001,3,0.134185303514377,313
0,770001,4,0.13099041533546327,313
0,770001,5,0.16293929712460065,313
0,775001,1,0.14057507987220447,313
0,775001,2,0.15335463258785942,313
0,775001,3,0.12779552715654952,313
0,775001,4,0.13738019169329074,313
0,775001,5,0.13099041533546327,313
0,780001,1,0.16613418530351437,313
0,780001,2,0.16293929712460065,313
0,780001,3,0.13099041533546327,313
0,780001,4,0.13099041533546327,313
0,780001,5,0.10862619808306709,313
0,785001,1,0.1757188498402556,313
0,785001,2,0.13099041533546327,313
0,785001,3,0.10862619808306709,313
0,785001,4,0.13099041533546327,313
0,785001,5,0.12460063897763578,313
0,790001,1,0.12460063897763578,313
0,790001,2,0.12460063897763578,313
0,790001,3,0.13099041533546327,313
0,790001,4,0.16613418530351437,313
0,790001,5,0.16293929712460065,313
0,795001,1,0.12460063897763578,313
0,795001,2,0.14696485623003194,313
0,795001,3,0.14057507987220447,313
0,795001,4,0.134185303514377,313
